"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",99.2996,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",98.31807,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",98.94699,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",98.21325,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",97.8988,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",97.23494,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",98.38795,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",99.00883,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",99.90121,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",99.48032,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",102.0964,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",101.2229,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",102.1422,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",102.5265,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",103.8859,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",104.0606,,
"JPN","Japan","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",104.3402,,
"JPN","Japan","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0111,,
"JPN","Japan","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",96.99237,,
"JPN","Japan","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.5398,,
"JPN","Japan","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.919,,
"JPN","Japan","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.6509,,
"JPN","Japan","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.2557,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",98.74321,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",98.72092,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",99.36346,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",99.76064,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",100.1313,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",99.97478,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",100.0005,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",100.7903,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",100.8092,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",100.512,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",100.1508,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",100.9466,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",99.66787,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",99.87896,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",100.3776,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",100.8955,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",101.18,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",100.969,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",100.7676,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",101.2889,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",100.7389,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",101.4231,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",100.8924,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",101.327,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",100.3424,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",100.3173,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",100.9471,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",101.0992,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",101.5243,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",100.837,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",100.7219,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",101.4862,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",100.9905,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",101.176,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",101.1408,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",101.6777,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",100.7794,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",101.0097,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",101.4571,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",101.6298,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",101.7672,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",101.4636,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",101.1503,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",101.8318,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",102.007,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",102.7807,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",102.0679,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",102.5281,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",101.7162,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",102.1031,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",102.349,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",103.3706,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",103.249,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",102.8623,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",102.4308,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",103.4957,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",103.1244,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",104.9812,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",104.5209,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",105.1602,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",104.3449,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",103.7792,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",104.3288,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",104.7698,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",105.2429,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",104.8913,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",104.9489,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",105.4981,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",105.0535,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",105.3922,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",104.7977,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",105.1206,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",104.4087,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",104.3511,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",104.9074,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",105.6042,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",105.7991,,
"JPN","Japan","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",105.3356,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99167,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.9,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.775,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.3583,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",104.325,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",99.4,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",100.1333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",100.2333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",101.0333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",101.1667,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",100.7667,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",101.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",102.4333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",102.7,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",102.5,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",103.1667,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",103.8333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",103.9333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",103.7333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",103.8333,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",103.8667,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",104.5667,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",104.5,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",104.4,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",104.3,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",104.1,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",104.0667,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",104.1667,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",99.4,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",99.4,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",99.4,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",100.1,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",100.4,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",100.9,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",101,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",101.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",101.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",101.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",101.2,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",101,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",100.8,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",100.7,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",100.8,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",101.3,,
"JPN","Japan","CP060000","CPI: 06 - Health","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",101.2,,
